floor1,prob_reach_floor1,prob_complete_after_floor1,floor1_2,prob_reach_floor1_2,prob_complete_after_floor1_2,floor1_2_3,prob_reach_floor1_2_3,prob_complete_after_floor1_2_3,total
516,0.009099,0.10594756054488935,976,0.004013,0.22206934473661805,1507,0.000106,0.90318,2249
528,0.031587,0.07395111427328879,988,0.010923,0.16359693617424872,1556,0.003609,0.54886,2253
521,0.015881,0.09161922121937276,1004,0.033659,0.10193759807570915,1575,0.010438,0.35256,2287
509,0.00377,0.1284914524482879,973,0.003098,0.23821956795561378,1589,0.020539,0.22261,2281
529,0.034503,0.07164685292425027,995,0.018428,0.13429188775212894,1589,0.020539,0.22261,2291
517,0.010187,0.10296509556568055,984,0.007966,0.1819569959217331,1521,0.000318,0.83168,2233
535,0.056514,0.0589208016905911,1012,0.053995,0.07808020250936908,1615,0.059909,0.07469,2267
520,0.014267,0.09436879441500223,997,0.02129,0.12658592461451013,1573,0.009359,0.39689,2300
531,0.041003,0.06719778406910008,1005,0.03579,0.09870788939133658,1584,0.016284,0.26259,2286
503,0.001616,0.15016478838205044,993,0.015952,0.14229463445134527,1580,0.013493,0.30675,2263
535,0.056514,0.0589208016905911,975,0.00369,0.22738818989218357,1576,0.010979,0.35135,2272
526,0.026259,0.07872188529824783,1004,0.033659,0.10193759807570915,1602,0.036068,0.14929,2263
504,0.001879,0.1464013056895814,980,0.005703,0.20146093105263113,1580,0.013493,0.30675,2272
522,0.017592,0.08892693333344363,1013,0.05705,0.07540939284217735,1575,0.010438,0.35256,2272
506,0.002501,0.13905581029067357,974,0.003392,0.2327719264074534,1519,0.000276,0.83347,2226
533,0.048258,0.06295740354060068,1015,0.063715,0.0702681444955853,1588,0.019605,0.25758,2285
508,0.003275,0.1319524201119132,994,0.017146,0.1382561561189221,1606,0.042451,0.12152,2293
524,0.02167,0.08371250648363103,993,0.015952,0.14229463445134527,1549,0.002376,0.59962,2291
515,0.008088,0.10898906461665049,1008,0.042959,0.08944736102149425,1597,0.029314,0.18339,2299
527,0.028861,0.07630927785866647,1016,0.067128,0.06779621344538382,1581,0.014124,0.30552,2258
508,0.003275,0.1319524201119132,1002,0.029719,0.10861396516586448,1570,0.008002,0.40158,2232
524,0.02167,0.08371250648363103,963,0.001144,0.29596095314786397,1582,0.014835,0.30422,2299
520,0.014267,0.09436879441500223,1010,0.048204,0.08362570274381714,1565,0.006049,0.45153,2282
510,0.004268,0.1250908756684736,990,0.012741,0.1548546539760021,1578,0.012181,0.34839,2285
528,0.031587,0.07395111427328879,983,0.007318,0.186727058016664,1592,0.023531,0.21899,2294
524,0.02167,0.08371250648363103,997,0.02129,0.12658592461451013,1604,0.039127,0.12314,2276
531,0.041003,0.06719778406910008,1003,0.031643,0.1052394915244936,1580,0.013493,0.30675,2297
495,0.000401,0.18243367889979958,961,0.000944,0.30815454978779394,1543,0.001585,0.68419,2278
507,0.002863,0.13547385676804075,999,0.024403,0.11917618755716608,1542,0.001472,0.68557,2289
519,0.01275,0.09717605160425771,988,0.010923,0.16359693617424872,1580,0.013493,0.30675,2287
531,0.041003,0.06719778406910008,983,0.007318,0.186727058016664,1569,0.007588,0.40304,2266
520,0.014267,0.09436879441500223,985,0.008669,0.17725848744970762,1593,0.0246,0.21777,2300
508,0.003275,0.1319524201119132,945,0.000163,0.41135248284901643,1519,0.000276,0.83347,2241
533,0.048258,0.06295740354060068,952,0.000352,0.36516680772409843,1523,0.000381,0.82997,2260
512,0.005586,0.1184704339272214,975,0.00369,0.22738818989218357,1536,0.000971,0.72714,2273
529,0.034503,0.07164685292425027,1003,0.031643,0.1052394915244936,1576,0.010979,0.35135,2275
506,0.002501,0.13905581029067357,960,0.000843,0.3143227082258305,1546,0.001944,0.64278,2233
524,0.02167,0.08371250648363103,984,0.007966,0.1819569959217331,1541,0.001371,0.68676,2278
535,0.056514,0.0589208016905911,1009,0.045482,0.08650170261383684,1599,0.0319,0.15219,2291
519,0.01275,0.09717605160425771,969,0.002092,0.2606278450050883,1565,0.006049,0.45153,2232
534,0.052241,0.0609139459038858,1016,0.067128,0.06779621344538382,1588,0.019605,0.25758,2285
506,0.002501,0.13905581029067357,990,0.012741,0.1548546539760021,1570,0.008002,0.40158,2297
532,0.044502,0.06505180923841214,993,0.015952,0.14229463445134527,1605,0.040808,0.12226,2282
531,0.041003,0.06719778406910008,997,0.02129,0.12658592461451013,1565,0.006049,0.45153,2267
528,0.031587,0.07395111427328879,967,0.001722,0.2721863629482276,1571,0.008412,0.40015,2270
522,0.017592,0.08892693333344363,1014,0.06028,0.0728056174696529,1603,0.037519,0.14832,2295
523,0.019568,0.08629150947747893,999,0.024403,0.11917618755716608,1594,0.02572,0.18643,2276
514,0.007146,0.11208988336077409,982,0.00671,0.19156813642141995,1579,0.012812,0.30817,2291
514,0.007146,0.11208988336077409,986,0.009392,0.17263202146860682,1557,0.00386,0.54722,2259
517,0.010187,0.10296509556568055,974,0.003392,0.2327719264074534,1528,0.00054,0.79821,2290
522,0.017592,0.08892693333344363,1007,0.040545,0.09246325633583473,1575,0.010438,0.35256,2257
528,0.031587,0.07395111427328879,986,0.009392,0.17263202146860682,1570,0.008002,0.40158,2295
534,0.052241,0.0609139459038858,989,0.011784,0.1591890450684071,1583,0.015542,0.30283,2290
529,0.034503,0.07164685292425027,1010,0.048204,0.08362570274381714,1595,0.026909,0.18542,2272
521,0.015881,0.09161922121937276,1000,0.026039,0.11558202443498841,1590,0.021501,0.22131,2292
527,0.028861,0.07630927785866647,999,0.024403,0.11917618755716608,1595,0.026909,0.18542,2292
522,0.017592,0.08892693333344363,997,0.02129,0.12658592461451013,1572,0.008891,0.39839,2269
524,0.02167,0.08371250648363103,1012,0.053995,0.07808020250936908,1565,0.006049,0.45153,2277
531,0.041003,0.06719778406910008,995,0.018428,0.13429188775212894,1553,0.003059,0.59378,2220
526,0.026259,0.07872188529824783,1008,0.042959,0.08944736102149425,1551,0.002709,0.5966,2268
506,0.002501,0.13905581029067357,996,0.019844,0.1304018254689262,1603,0.037519,0.14832,2300
496,0.00049,0.1781919045355587,986,0.009392,0.17263202146860682,1527,0.000498,0.79927,2244
521,0.015881,0.09161922121937276,991,0.013703,0.15059400098504225,1615,0.059909,0.07469,2262
531,0.041003,0.06719778406910008,1002,0.029719,0.10861396516586448,1535,0.000895,0.72837,2267
535,0.056514,0.0589208016905911,975,0.00369,0.22738818989218357,1599,0.0319,0.15219,2296
532,0.044502,0.06505180923841214,974,0.003392,0.2327719264074534,1563,0.005377,0.49641,2260
499,0.000833,0.16582144211067898,967,0.001722,0.2721863629482276,1509,0.000124,0.88475,2286
532,0.044502,0.06505180923841214,1014,0.06028,0.0728056174696529,1570,0.008002,0.40158,2277
533,0.048258,0.06295740354060068,992,0.014832,0.14640728029505454,1550,0.002533,0.59829,2277
504,0.001879,0.1464013056895814,976,0.004013,0.22206934473661805,1501,5.8e-05,0.92171,2213
523,0.019568,0.08629150947747893,984,0.007966,0.1819569959217331,1561,0.004774,0.49948,2243
511,0.004881,0.12175058188744681,977,0.004388,0.21681633205714562,1563,0.005377,0.49641,2280
530,0.037632,0.06939593476131409,994,0.017146,0.1382561561189221,1570,0.008002,0.40158,2271
510,0.004268,0.1250908756684736,977,0.004388,0.21681633205714562,1589,0.020539,0.22261,2261
530,0.037632,0.06939593476131409,981,0.006171,0.19647964118820407,1589,0.020539,0.22261,2290
516,0.009099,0.10594756054488935,983,0.007318,0.186727058016664,1572,0.008891,0.39839,2259
517,0.010187,0.10296509556568055,964,0.001244,0.2899385501920277,1571,0.008412,0.40015,2298
496,0.00049,0.1781919045355587,968,0.00189,0.266378594648863,1542,0.001472,0.68557,2274
506,0.002501,0.13905581029067357,934,4e-05,0.48552290192907654,1560,0.004523,0.50116,2300
528,0.031587,0.07395111427328879,993,0.015952,0.14229463445134527,1608,0.045945,0.1199,2285
518,0.011439,0.10004136818048001,985,0.008669,0.17725848744970762,1542,0.001472,0.68557,2289
507,0.002863,0.13547385676804075,980,0.005703,0.20146093105263113,1591,0.022435,0.22018,2283
514,0.007146,0.11208988336077409,976,0.004013,0.22206934473661805,1592,0.023531,0.21899,2284
526,0.026259,0.07872188529824783,975,0.00369,0.22738818989218357,1581,0.014124,0.30552,2273
517,0.010187,0.10296509556568055,979,0.005218,0.20651131130799644,1585,0.01703,0.26134,2294
487,8e-05,0.21844195353390974,976,0.004013,0.22206934473661805,1564,0.005697,0.45301,2266
511,0.004881,0.12175058188744681,1004,0.033659,0.10193759807570915,1569,0.007588,0.40304,2271
519,0.01275,0.09717605160425771,995,0.018428,0.13429188775212894,1583,0.015542,0.30283,2300
507,0.002863,0.13547385676804075,1004,0.033659,0.10193759807570915,1568,0.007169,0.44727,2270
511,0.004881,0.12175058188744681,967,0.001722,0.2721863629482276,1532,0.000712,0.76421,2244
531,0.041003,0.06719778406910008,1014,0.06028,0.0728056174696529,1566,0.006415,0.4501,2218
495,0.000401,0.18243367889979958,973,0.003098,0.23821956795561378,1575,0.010438,0.35256,2292
530,0.037632,0.06939593476131409,1004,0.033659,0.10193759807570915,1586,0.017872,0.25989,2288
502,0.001373,0.15398866884503148,967,0.001722,0.2721863629482276,1570,0.008002,0.40158,2281
519,0.01275,0.09717605160425771,998,0.02282,0.12284409201506367,1589,0.020539,0.22261,2271
523,0.019568,0.08629150947747893,998,0.02282,0.12284409201506367,1607,0.044143,0.12065,2269
524,0.02167,0.08371250648363103,995,0.018428,0.13429188775212894,1597,0.029314,0.18339,2294
502,0.001373,0.15398866884503148,996,0.019844,0.1304018254689262,1562,0.005052,0.49791,2249
521,0.015881,0.09161922121937276,968,0.00189,0.266378594648863,1534,0.000821,0.72949,2226
521,0.015881,0.09161922121937276,1006,0.038133,0.09554993085534054,1596,0.028082,0.18432,2283
522,0.017592,0.08892693333344363,990,0.012741,0.1548546539760021,1573,0.009359,0.39689,2280
497,0.000587,0.17400907450419242,972,0.002811,0.2437300834521658,1567,0.006766,0.44869,2239
517,0.010187,0.10296509556568055,1015,0.063715,0.0702681444955853,1592,0.023531,0.21899,2298
527,0.028861,0.07630927785866647,976,0.004013,0.22206934473661805,1551,0.002709,0.5966,2298
522,0.017592,0.08892693333344363,985,0.008669,0.17725848744970762,1569,0.007588,0.40304,2296
514,0.007146,0.11208988336077409,961,0.000944,0.30815454978779394,1572,0.008891,0.39839,2297
510,0.004268,0.1250908756684736,961,0.000944,0.30815454978779394,1504,8e-05,0.90518,2221
534,0.052241,0.0609139459038858,994,0.017146,0.1382561561189221,1538,0.001101,0.72452,2210
527,0.028861,0.07630927785866647,974,0.003392,0.2327719264074534,1613,0.055648,0.09458,2270
520,0.014267,0.09436879441500223,983,0.007318,0.186727058016664,1593,0.0246,0.21777,2300
528,0.031587,0.07395111427328879,1007,0.040545,0.09246325633583473,1614,0.057732,0.07535,2296
524,0.02167,0.08371250648363103,971,0.002533,0.2493023934405924,1587,0.01874,0.25879,2299
492,0.000231,0.1955090947935819,946,0.000178,0.4046831880700783,1505,8.6e-05,0.90449,2202
533,0.048258,0.06295740354060068,1006,0.038133,0.09554993085534054,1597,0.029314,0.18339,2264
523,0.019568,0.08629150947747893,975,0.00369,0.22738818989218357,1605,0.040808,0.12226,2281
526,0.026259,0.07872188529824783,982,0.00671,0.19156813642141995,1608,0.045945,0.1199,2295
517,0.010187,0.10296509556568055,985,0.008669,0.17725848744970762,1546,0.001944,0.64278,2293
520,0.014267,0.09436879441500223,1006,0.038133,0.09554993085534054,1586,0.017872,0.25989,2283
526,0.026259,0.07872188529824783,995,0.018428,0.13429188775212894,1540,0.001266,0.68798,2222
502,0.001373,0.15398866884503148,958,0.000679,0.32679388198607784,1592,0.023531,0.21899,2279
525,0.02388,0.0811894600154765,1007,0.040545,0.09246325633583473,1566,0.006415,0.4501,2233
531,0.041003,0.06719778406910008,1001,0.027857,0.11206137253379161,1594,0.02572,0.18643,2296
500,0.000991,0.16181715370253355,1007,0.040545,0.09246325633583473,1549,0.002376,0.59962,2241
520,0.014267,0.09436879441500223,966,0.001548,0.27804984797236265,1607,0.044143,0.12065,2279
509,0.00377,0.1284914524482879,970,0.002319,0.2549353721501601,1567,0.006766,0.44869,2294
535,0.056514,0.0589208016905911,997,0.02129,0.12658592461451013,1566,0.006415,0.4501,2296
534,0.052241,0.0609139459038858,962,0.001048,0.30203345299501594,1561,0.004774,0.49948,2298
519,0.01275,0.09717605160425771,984,0.007966,0.1819569959217331,1584,0.016284,0.26259,2291
509,0.00377,0.1284914524482879,967,0.001722,0.2721863629482276,1571,0.008412,0.40015,2253
499,0.000833,0.16582144211067898,959,0.000756,0.3205363547882977,1518,0.000247,0.85731,2250
529,0.034503,0.07164685292425027,973,0.003098,0.23821956795561378,1485,1.4e-05,0.96059,2177
502,0.001373,0.15398866884503148,1002,0.029719,0.10861396516586448,1544,0.00172,0.64544,2276
534,0.052241,0.0609139459038858,984,0.007966,0.1819569959217331,1569,0.007588,0.40304,2266
522,0.017592,0.08892693333344363,986,0.009392,0.17263202146860682,1519,0.000276,0.83347,2251
509,0.00377,0.1284914524482879,945,0.000163,0.41135248284901643,1554,0.00322,0.55197,2281
530,0.037632,0.06939593476131409,1001,0.027857,0.11206137253379161,1584,0.016284,0.26259,2286
531,0.041003,0.06719778406910008,990,0.012741,0.1548546539760021,1548,0.002223,0.63986,2290
529,0.034503,0.07164685292425027,984,0.007966,0.1819569959217331,1578,0.012181,0.34839,2290
532,0.044502,0.06505180923841214,1002,0.029719,0.10861396516586448,1572,0.008891,0.39839,2269
508,0.003275,0.1319524201119132,987,0.010134,0.16807804111208538,1560,0.004523,0.50116,2247
524,0.02167,0.08371250648363103,1002,0.029719,0.10861396516586448,1571,0.008412,0.40015,2268
535,0.056514,0.0589208016905911,978,0.004839,0.21163004105402708,1577,0.011537,0.34986,2284
515,0.008088,0.10898906461665049,1011,0.051058,0.08081874884681862,1543,0.001585,0.68419,2300
530,0.037632,0.06939593476131409,1002,0.029719,0.10861396516586448,1559,0.004308,0.50272,2296
529,0.034503,0.07164685292425027,1003,0.031643,0.1052394915244936,1612,0.053611,0.09518,2299
528,0.031587,0.07395111427328879,997,0.02129,0.12658592461451013,1560,0.004523,0.50116,2237
529,0.034503,0.07164685292425027,998,0.02282,0.12284409201506367,1609,0.04783,0.09745,2291
517,0.010187,0.10296509556568055,1000,0.026039,0.11558202443498841,1614,0.057732,0.07535,2266
518,0.011439,0.10004136818048001,963,0.001144,0.29596095314786397,1558,0.004082,0.54556,2260
519,0.01275,0.09717605160425771,1007,0.040545,0.09246325633583473,1559,0.004308,0.50272,2300
520,0.014267,0.09436879441500223,1005,0.03579,0.09870788939133658,1574,0.009869,0.35407,2226
484,3.6e-05,0.23286213723941201,986,0.009392,0.17263202146860682,1502,6.5e-05,0.9212,2293
535,0.056514,0.0589208016905911,984,0.007966,0.1819569959217331,1567,0.006766,0.44869,2284
523,0.019568,0.08629150947747893,1015,0.063715,0.0702681444955853,1617,0.064436,0.07357,2294
513,0.006334,0.11525026582437176,974,0.003392,0.2327719264074534,1558,0.004082,0.54556,2295
520,0.014267,0.09436879441500223,962,0.001048,0.30203345299501594,1553,0.003059,0.59378,2275
514,0.007146,0.11208988336077409,959,0.000756,0.3205363547882977,1519,0.000276,0.83347,2186
526,0.026259,0.07872188529824783,962,0.001048,0.30203345299501594,1585,0.01703,0.26134,2267
526,0.026259,0.07872188529824783,1007,0.040545,0.09246325633583473,1562,0.005052,0.49791,2259
517,0.010187,0.10296509556568055,976,0.004013,0.22206934473661805,1535,0.000895,0.72837,2242
520,0.014267,0.09436879441500223,991,0.013703,0.15059400098504225,1595,0.026909,0.18542,2268
517,0.010187,0.10296509556568055,983,0.007318,0.186727058016664,1544,0.00172,0.64544,2266
532,0.044502,0.06505180923841214,983,0.007318,0.186727058016664,1570,0.008002,0.40158,2292
527,0.028861,0.07630927785866647,957,0.000615,0.3330936531441198,1547,0.002073,0.64148,2294
526,0.026259,0.07872188529824783,978,0.004839,0.21163004105402708,1564,0.005697,0.45301,2292
504,0.001879,0.1464013056895814,1006,0.038133,0.09554993085534054,1575,0.010438,0.35256,2277
535,0.056514,0.0589208016905911,988,0.010923,0.16359693617424872,1565,0.006049,0.45153,2292
528,0.031587,0.07395111427328879,996,0.019844,0.1304018254689262,1563,0.005377,0.49641,2280
518,0.011439,0.10004136818048001,966,0.001548,0.27804984797236265,1563,0.005377,0.49641,2285
518,0.011439,0.10004136818048001,973,0.003098,0.23821956795561378,1533,0.000768,0.76307,2255
520,0.014267,0.09436879441500223,996,0.019844,0.1304018254689262,1574,0.009869,0.35407,2285
514,0.007146,0.11208988336077409,952,0.000352,0.36516680772409843,1591,0.022435,0.22018,2213
533,0.048258,0.06295740354060068,978,0.004839,0.21163004105402708,1520,0.000294,0.83244,2207
501,0.001176,0.157872837837039,973,0.003098,0.23821956795561378,1564,0.005697,0.45301,2262
521,0.015881,0.09161922121937276,1005,0.03579,0.09870788939133658,1611,0.051602,0.09602,2253
533,0.048258,0.06295740354060068,972,0.002811,0.2437300834521658,1553,0.003059,0.59378,2270
524,0.02167,0.08371250648363103,980,0.005703,0.20146093105263113,1557,0.00386,0.54722,2294
525,0.02388,0.0811894600154765,968,0.00189,0.266378594648863,1573,0.009359,0.39689,2300
510,0.004268,0.1250908756684736,987,0.010134,0.16807804111208538,1600,0.033204,0.15109,2257
523,0.019568,0.08629150947747893,986,0.009392,0.17263202146860682,1554,0.00322,0.55197,2260
525,0.02388,0.0811894600154765,985,0.008669,0.17725848744970762,1530,0.000623,0.76669,2192
514,0.007146,0.11208988336077409,991,0.013703,0.15059400098504225,1555,0.00341,0.55038,2252
525,0.02388,0.0811894600154765,978,0.004839,0.21163004105402708,1563,0.005377,0.49641,2270
500,0.000991,0.16181715370253355,979,0.005218,0.20651131130799644,1519,0.000276,0.83347,2221
517,0.010187,0.10296509556568055,1016,0.067128,0.06779621344538382,1589,0.020539,0.22261,2299
523,0.019568,0.08629150947747893,990,0.012741,0.1548546539760021,1582,0.014835,0.30422,2242
533,0.048258,0.06295740354060068,1000,0.026039,0.11558202443498841,1564,0.005697,0.45301,2251
524,0.02167,0.08371250648363103,984,0.007966,0.1819569959217331,1540,0.001266,0.68798,2257
527,0.028861,0.07630927785866647,1014,0.06028,0.0728056174696529,1588,0.019605,0.25758,2275
525,0.02388,0.0811894600154765,977,0.004388,0.21681633205714562,1567,0.006766,0.44869,2269
524,0.02167,0.08371250648363103,974,0.003392,0.2327719264074534,1575,0.010438,0.35256,2297
513,0.006334,0.11525026582437176,986,0.009392,0.17263202146860682,1598,0.030566,0.18239,2295
517,0.010187,0.10296509556568055,969,0.002092,0.2606278450050883,1552,0.002885,0.5952,2254
514,0.007146,0.11208988336077409,1005,0.03579,0.09870788939133658,1569,0.007588,0.40304,2276
511,0.004881,0.12175058188744681,985,0.008669,0.17725848744970762,1557,0.00386,0.54722,2279
533,0.048258,0.06295740354060068,998,0.02282,0.12284409201506367,1599,0.0319,0.15219,2286
501,0.001176,0.157872837837039,977,0.004388,0.21681633205714562,1539,0.00118,0.68915,2211
525,0.02388,0.0811894600154765,994,0.017146,0.1382561561189221,1568,0.007169,0.44727,2260
528,0.031587,0.07395111427328879,975,0.00369,0.22738818989218357,1543,0.001585,0.68419,2272
524,0.02167,0.08371250648363103,1006,0.038133,0.09554993085534054,1535,0.000895,0.72837,2242
530,0.037632,0.06939593476131409,1000,0.026039,0.11558202443498841,1544,0.00172,0.64544,2221
